DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,PAX
2011-11-07,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,9.3125,7.7950304681899985,3
2012-06-27,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,9.22222222222,6.68233453003,3
2012-01-10,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,10.913043478299999,8.300673814260001,3
2012-04-23,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.555555555560002,9.87106420285,3
2012-10-03,BOS,Boston,42.364346999999995,-71.00518100000001,ATL,Atlanta,33.636719,-84.428067,10.9,7.7384889045800005,3
2011-10-29,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,12.75,9.04697883754,3
2013-02-10,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,6.8125,5.16680107352,3
2012-04-15,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,8.47368421053,6.27489195173,3
2011-12-15,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364346999999995,-71.00518100000001,11.6818181818,8.53779476176,3
2012-03-01,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364346999999995,-71.00518100000001,8.736842105260001,6.772838771830001,3
2013-01-09,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,11.409090909100001,8.25001639773,3
2012-02-09,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,11.2,10.7879074601,3
2012-06-08,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,9.263157894739999,6.07217794776,3
2012-01-19,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,8.57142857143,9.67720784361,3
2012-06-22,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,12.875,9.237506251100001,3
2013-02-25,LAX,Los Angeles,33.942536,-118.408075,DEN,Denver,39.861655999999996,-104.67317800000001,13.5217391304,10.5695513159,3
2011-10-21,BOS,Boston,42.364346999999995,-71.00518100000001,ATL,Atlanta,33.636719,-84.428067,10.6,8.15249396778,3
2011-10-26,DEN,Denver,39.861655999999996,-104.67317800000001,SFO,San Francisco,37.618972,-122.374889,11.6086956522,7.79124876462,3
2011-09-12,BOS,Boston,42.364346999999995,-71.00518100000001,ATL,Atlanta,33.636719,-84.428067,10.4090909091,7.79290942007,3
2013-01-25,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,10.9523809524,9.2923419571,3
2013-01-07,MCO,Orlando,28.429394,-81.308994,ATL,Atlanta,33.636719,-84.428067,12.75,10.7106204911,3
2012-10-12,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861655999999996,-104.67317800000001,10.85,8.41849467729,3
2012-04-26,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861655999999996,-104.67317800000001,11.4285714286,9.030899338220001,3
2011-11-29,LGA,New York,40.777245,-73.872608,MIA,Miami,25.79325,-80.29055600000001,12.84,8.60561831983,3
2011-10-28,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,10.05,8.64793860439,3
2012-01-24,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,8.21428571429,6.8632642091400005,3
2013-02-13,ORD,Chicago,41.978603,-87.904842,EWR,Newark,40.6925,-74.168667,7.285714285710001,5.53907200543,3
2012-12-06,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751000000004,-73.778925,15.3793103448,11.210370814300001,3
2013-01-16,DTW,Detroit,42.212444,-83.353389,ORD,Chicago,41.978603,-87.904842,5.454545454550001,4.15604707297,3
2012-04-20,LGA,New York,40.777245,-73.872608,MIA,Miami,25.79325,-80.29055600000001,11.090909090899999,7.2368704819300005,3
2013-02-11,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,7.875,7.16356522038,3
2012-08-02,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,11.9523809524,9.83095209263,3
2012-08-23,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364346999999995,-71.00518100000001,13.481481481500001,8.77220422423,3
2012-09-17,EWR,Newark,40.6925,-74.168667,BOS,Boston,42.364346999999995,-71.00518100000001,10.9,7.972980688089999,3
2012-11-12,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,10.0555555556,7.81004046252,3
2011-12-21,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,15.8064516129,11.973357520899999,3
2012-08-10,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,7.92857142857,7.76049448974,3
2012-01-20,DEN,Denver,39.861655999999996,-104.67317800000001,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.15,7.00582464435,3
2012-04-01,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,16.46875,12.130963781099998,3
2011-10-03,BOS,Boston,42.364346999999995,-71.00518100000001,LAX,Los Angeles,33.942536,-118.408075,11.8846153846,8.12564790316,3
2011-12-08,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364346999999995,-71.00518100000001,10.75,8.570911638550001,3
2012-09-30,SFO,San Francisco,37.618972,-122.374889,ORD,Chicago,41.978603,-87.904842,16.21875,12.172773360699999,3
2012-08-23,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,11.052631578900002,10.1460100763,3
2012-12-09,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,9.95238095238,7.98421060892,3
2011-10-19,DEN,Denver,39.861655999999996,-104.67317800000001,ORD,Chicago,41.978603,-87.904842,12.9545454545,9.687877907719999,3
2011-09-22,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,11.333333333299999,8.2965856431,3
2012-12-10,SFO,San Francisco,37.618972,-122.374889,SEA,Seattle,47.449,-122.309306,12.538461538499998,9.07405430546,3
2012-11-02,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,13.8076923077,10.1784840945,3
2012-12-07,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,12.56,9.51349918099,3
2011-10-05,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,10.2,7.015771706060001,3
2012-11-12,EWR,Newark,40.6925,-74.168667,ATL,Atlanta,33.636719,-84.428067,7.529411764710001,5.8749217767,3
2012-08-23,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,13.3793103448,9.0293718857,3
2011-11-10,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,9.36842105263,6.18430384401,3
2011-11-08,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,14.461538461500002,10.245899742699999,3
2013-01-17,MIA,Miami,25.79325,-80.29055600000001,LGA,New York,40.777245,-73.872608,13.208333333299999,10.1295056176,3
2012-05-28,SFO,San Francisco,37.618972,-122.374889,ORD,Chicago,41.978603,-87.904842,14.3214285714,9.618860991430001,3
2012-08-15,BOS,Boston,42.364346999999995,-71.00518100000001,SFO,San Francisco,37.618972,-122.374889,14.4444444444,10.7608025628,3
2013-01-18,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,11.652173913,7.88328897474,3
2012-03-04,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,13.208333333299999,9.97814641089,3
2011-10-08,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,13.777777777799999,9.02276323585,3
2012-02-23,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,8.75,6.952217871539999,3
2012-08-06,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,13.44,9.99616593166,3
2013-02-24,LAX,Los Angeles,33.942536,-118.408075,DFW,Dallas-Fort Worth,32.896828,-97.037997,15.3214285714,12.631687290699999,3
2011-10-27,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,9.166666666669999,6.354711082430001,3
2012-06-05,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,12.541666666700001,10.5829196541,3
2012-10-09,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,9.70588235294,6.96208217671,3
2012-05-13,BOS,Boston,42.364346999999995,-71.00518100000001,SFO,San Francisco,37.618972,-122.374889,11.5454545455,8.688949044500001,3
2012-02-15,DEN,Denver,39.861655999999996,-104.67317800000001,LAX,Los Angeles,33.942536,-118.408075,14.52,11.0231574424,3
2012-01-04,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,17.861111111099998,12.517765153800001,3
2013-02-04,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,6.307692307690001,4.3662458203900005,3
2011-11-02,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,11.7391304348,8.164320331919999,3
2012-07-16,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,10.2631578947,7.30176618865,3
2012-01-05,LAX,Los Angeles,33.942536,-118.408075,DFW,Dallas-Fort Worth,32.896828,-97.037997,17.1212121212,11.483024361400002,3
2011-10-07,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,12.0,8.58570240075,3
2012-09-28,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,14.653846153800002,11.2105033168,3
2012-03-14,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,8.176470588239999,6.61660122455,3
2013-01-13,LGA,New York,40.777245,-73.872608,MIA,Miami,25.79325,-80.29055600000001,14.416666666700001,12.5244688047,3
2012-12-07,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,12.44,9.561554964199999,3
2012-01-11,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,8.68421052632,7.087176460019999,3
2011-12-17,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,15.8965517241,10.9783710332,3
2012-12-05,DEN,Denver,39.861655999999996,-104.67317800000001,SFO,San Francisco,37.618972,-122.374889,10.875,7.554512040760001,3
2013-02-20,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,6.0,5.715476066490001,3
2012-04-14,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,13.2307692308,10.7937303739,3
2011-11-08,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,13.8214285714,10.562174199,3
2011-11-19,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,13.333333333299999,8.4170157328,3
2011-12-13,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,9.444444444439998,9.33823400751,3
2011-10-23,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.2,7.3955890125199995,3
2012-09-25,LAS,Las Vegas,36.080056,-115.15225,LAX,Los Angeles,33.942536,-118.408075,19.928571428599998,12.858313922699999,3
2012-04-30,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,13.44,11.0682729758,3
2012-10-12,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,15.0357142857,10.7616677176,3
2012-06-27,BOS,Boston,42.364346999999995,-71.00518100000001,SFO,San Francisco,37.618972,-122.374889,11.3636363636,7.9853762445,3
2012-08-24,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,13.357142857100001,9.54216485148,3
2011-09-19,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.4285714286,6.76440262382,3
2012-05-21,DFW,Dallas-Fort Worth,32.896828,-97.037997,SFO,San Francisco,37.618972,-122.374889,10.9047619048,7.96809112589,3
2012-05-06,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,9.05,6.99981202755,3
2011-09-30,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364346999999995,-71.00518100000001,12.416666666700001,8.5968480911,3
2012-05-22,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,9.833333333330001,10.1763855828,3
2012-01-13,IAH,Houston,29.984433000000003,-95.341442,ORD,Chicago,41.978603,-87.904842,10.2,6.70113894483,3
2013-01-02,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,17.0,12.831413066800001,3
2012-10-15,MCO,Orlando,28.429394,-81.308994,ATL,Atlanta,33.636719,-84.428067,14.4,12.1655250606,3
2011-10-05,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,14.275862069,8.95184159714,3
2013-01-21,DEN,Denver,39.861655999999996,-104.67317800000001,DFW,Dallas-Fort Worth,32.896828,-97.037997,12.375,8.66182278236,3
2011-10-06,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364346999999995,-71.00518100000001,9.444444444439998,7.106105264219999,3
2011-11-30,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,8.0625,5.74419997331,3
2012-08-02,EWR,Newark,40.6925,-74.168667,ATL,Atlanta,33.636719,-84.428067,9.11111111111,6.41587084446,3
2012-06-01,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,13.04,9.167333309089999,3
2012-10-25,DEN,Denver,39.861655999999996,-104.67317800000001,LAX,Los Angeles,33.942536,-118.408075,11.2727272727,7.78999247009,3
2012-03-07,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,7.266666666669999,4.83243012907,3
2012-05-07,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,12.5,10.6759632107,3
2012-04-26,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,6.5625,4.66145542365,3
2011-09-27,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364346999999995,-71.00518100000001,7.533333333330001,5.370111287309999,3
2012-02-20,DEN,Denver,39.861655999999996,-104.67317800000001,PHX,Phoenix,33.434278000000006,-112.011583,10.2352941176,10.8370280276,3
2012-07-18,DEN,Denver,39.861655999999996,-104.67317800000001,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.3333333333,6.80685928555,3
2012-04-30,LAX,Los Angeles,33.942536,-118.408075,LAS,Las Vegas,36.080056,-115.15225,18.0588235294,13.7067582899,3
2011-10-11,BOS,Boston,42.364346999999995,-71.00518100000001,SFO,San Francisco,37.618972,-122.374889,13.3846153846,8.64905508401,3
2012-01-23,EWR,Newark,40.6925,-74.168667,ATL,Atlanta,33.636719,-84.428067,6.86666666667,6.11633254569,3
2012-05-22,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,11.619047619000002,9.2923419571,3
2012-07-26,EWR,Newark,40.6925,-74.168667,ATL,Atlanta,33.636719,-84.428067,10.2608695652,7.098126457699999,3
2012-02-11,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,15.291666666700001,14.6004144273,3
2013-02-20,ORD,Chicago,41.978603,-87.904842,EWR,Newark,40.6925,-74.168667,8.86666666667,7.17004350123,3
2013-02-08,LAX,Los Angeles,33.942536,-118.408075,LAS,Las Vegas,36.080056,-115.15225,11.68,8.76888438362,3
2011-10-15,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,13.551724137899999,9.31429855842,3
2012-01-23,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,7.266666666669999,4.891197146280001,3
2012-05-29,DFW,Dallas-Fort Worth,32.896828,-97.037997,DEN,Denver,39.861655999999996,-104.67317800000001,9.88235294118,10.0863915311,3
2011-11-03,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,11.3888888889,10.381765059500001,3
2012-11-12,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.380952381,6.807908566340001,3
2012-05-14,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,10.4210526316,9.8506389498,3
2011-10-18,DTW,Detroit,42.212444,-83.353389,ORD,Chicago,41.978603,-87.904842,10.4210526316,7.981337881960001,3
2012-04-05,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,6.6428571428600005,4.4133912106199995,3
2012-03-16,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,10.65,8.68316580638,3
2012-06-22,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364346999999995,-71.00518100000001,15.7575757576,10.836945784600001,3
2011-09-18,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,12.5555555556,8.648402846469999,3
2012-05-20,DEN,Denver,39.861655999999996,-104.67317800000001,LAS,Las Vegas,36.080056,-115.15225,10.5,6.49358657959,3
2012-01-02,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,16.628571428599997,11.2513677973,3
2011-10-02,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,12.1304347826,8.37368360252,3
2011-09-30,BOS,Boston,42.364346999999995,-71.00518100000001,LGA,New York,40.777245,-73.872608,5.76923076923,5.41839223008,3
2011-09-19,SFO,San Francisco,37.618972,-122.374889,EWR,Newark,40.6925,-74.168667,12.6923076923,7.9285268784000005,3
2012-11-20,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751000000004,-73.778925,16.363636363599998,11.580744205899999,3
2012-08-02,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,11.619047619000002,9.66165715846,3
2012-08-19,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,10.6363636364,8.465872410510002,3
2012-12-17,SFO,San Francisco,37.618972,-122.374889,SEA,Seattle,47.449,-122.309306,10.857142857100001,9.28593406333,3
2012-06-21,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861655999999996,-104.67317800000001,12.695652173900001,9.54622620634,3
2012-05-22,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,8.647058823530001,5.904883323049999,3
2013-01-23,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364346999999995,-71.00518100000001,8.78571428571,7.914724072439999,3
2012-11-12,DFW,Dallas-Fort Worth,32.896828,-97.037997,DEN,Denver,39.861655999999996,-104.67317800000001,10.3,7.175249858110001,3
2012-12-04,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364346999999995,-71.00518100000001,8.76470588235,6.280221052690001,3
2012-08-14,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,13.32,9.60347159452,3
2012-01-25,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,8.53333333333,7.76316086827,3
2012-10-02,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,11.0555555556,8.768071907060001,3
2012-03-08,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,7.8,8.37683881732,3
2013-02-28,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,6.307692307690001,6.23678089221,3
2012-06-19,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,10.2272727273,7.335054894339999,3
2012-02-14,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,11.782608695699999,7.89105662783,3
2012-04-19,LAX,Los Angeles,33.942536,-118.408075,DEN,Denver,39.861655999999996,-104.67317800000001,10.4736842105,8.56587818066,3
2012-07-06,JFK,New York,40.639751000000004,-73.778925,SFO,San Francisco,37.618972,-122.374889,18.078947368399998,11.9602530457,3
2011-10-25,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,12.173913043499999,8.579320665589998,3
2012-12-19,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,12.6086956522,11.7656631789,3
2012-11-04,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,10.5217391304,7.51283486755,3
2012-08-15,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861655999999996,-104.67317800000001,14.75,12.26961606,3
2011-09-19,SFO,San Francisco,37.618972,-122.374889,SEA,Seattle,47.449,-122.309306,10.9545454545,7.312593655739999,3
2012-06-21,LAX,Los Angeles,33.942536,-118.408075,LAS,Las Vegas,36.080056,-115.15225,17.3823529412,12.4097095561,3
2012-02-02,ORD,Chicago,41.978603,-87.904842,SFO,San Francisco,37.618972,-122.374889,14.565217391300001,12.342926155799999,3
2012-05-31,SFO,San Francisco,37.618972,-122.374889,SEA,Seattle,47.449,-122.309306,10.619047619,6.917197340510001,3
2011-12-01,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861655999999996,-104.67317800000001,11.9047619048,9.20274286235,3
2011-12-09,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,8.647058823530001,6.2544102087099995,3
2012-09-19,BOS,Boston,42.364346999999995,-71.00518100000001,SFO,San Francisco,37.618972,-122.374889,12.652173913,10.4080768272,3
2013-01-16,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,7.9411764705899985,6.13871513669,3
2012-08-01,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,12.3846153846,8.67675940926,3
2012-08-08,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,12.434782608699999,8.664588785060001,3
2012-06-29,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,12.375,8.711873456980001,3
2012-06-25,BOS,Boston,42.364346999999995,-71.00518100000001,ATL,Atlanta,33.636719,-84.428067,10.55,7.60522673457,3
2011-10-15,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,10.8095238095,7.103654324489999,3
2012-02-17,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364346999999995,-71.00518100000001,8.4375,7.19229912244,3
2012-04-23,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,5.583333333330001,3.7527767497300006,3
2012-12-13,BOS,Boston,42.364346999999995,-71.00518100000001,ORD,Chicago,41.978603,-87.904842,10.1578947368,7.81922955778,3
2013-02-04,BOS,Boston,42.364346999999995,-71.00518100000001,LAX,Los Angeles,33.942536,-118.408075,10.25,10.016652800900001,3
2012-04-25,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,11.1052631579,10.4397463616,3
2011-10-03,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,12.6086956522,8.55856365623,3
2012-05-18,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,10.9,10.1094015649,3
2012-11-08,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,10.8695652174,7.74775244727,3
2011-09-06,BOS,Boston,42.364346999999995,-71.00518100000001,ATL,Atlanta,33.636719,-84.428067,10.782608695699999,7.85641904166,3
2013-03-03,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751000000004,-73.778925,10.285714285700001,6.6644043780599995,3
2012-03-19,DEN,Denver,39.861655999999996,-104.67317800000001,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.52631578947,6.31900502939,3
2012-02-28,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,7.375,6.22762662122,3
2011-10-13,MIA,Miami,25.79325,-80.29055600000001,ATL,Atlanta,33.636719,-84.428067,14.2857142857,10.5052267162,3
2013-01-30,ORD,Chicago,41.978603,-87.904842,SFO,San Francisco,37.618972,-122.374889,8.833333333330001,6.0415229867999996,3
2012-04-17,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,8.94117647059,7.0752260408700005,3
2011-09-05,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,12.703703703699999,8.6549888451,3
2012-04-16,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,10.4761904762,7.004420373010001,3
2012-01-05,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,13.96,12.4280596501,3
2012-06-18,EWR,Newark,40.6925,-74.168667,ATL,Atlanta,33.636719,-84.428067,7.875,5.315072906369999,3
2013-01-22,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,8.29411764706,7.19170273546,3
2012-11-06,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,8.263157894739999,5.92398238109,3
2012-08-01,JFK,New York,40.639751000000004,-73.778925,MCO,Orlando,28.429394,-81.308994,15.3,10.259226293300001,3
2012-02-22,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,10.0555555556,8.01081784928,3
2012-02-10,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,12.052631578900002,11.316034269100001,3
2012-06-11,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,12.333333333299999,10.8052590524,3
2012-08-27,LAS,Las Vegas,36.080056,-115.15225,LAX,Los Angeles,33.942536,-118.408075,16.636363636400002,10.6765460877,3
2013-02-06,DTW,Detroit,42.212444,-83.353389,ORD,Chicago,41.978603,-87.904842,7.1428571428600005,5.18662692905,3
2012-06-14,DEN,Denver,39.861655999999996,-104.67317800000001,SFO,San Francisco,37.618972,-122.374889,9.75,6.2565754884,3
2013-02-13,ORD,Chicago,41.978603,-87.904842,SFO,San Francisco,37.618972,-122.374889,9.57894736842,6.44046055525,3
2012-03-05,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,6.92857142857,5.1060188573300005,3
2012-01-19,BOS,Boston,42.364346999999995,-71.00518100000001,ATL,Atlanta,33.636719,-84.428067,8.947368421050001,7.0983071863800005,3
2011-12-22,ORD,Chicago,41.978603,-87.904842,SFO,San Francisco,37.618972,-122.374889,12.791666666700001,9.45919918785,3
2013-01-09,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,13.304347826099999,10.6618895759,3
2011-09-16,SFO,San Francisco,37.618972,-122.374889,SEA,Seattle,47.449,-122.309306,11.090909090899999,7.53979342214,3
2012-07-05,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,15.0322580645,10.6785887675,3
2012-07-12,LGA,New York,40.777245,-73.872608,CLT,Charlotte,35.214,-80.943139,13.4761904762,10.791751700299999,3
2011-11-14,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.29055600000001,13.892857142899999,10.3148195644,3
